label,believability,sentence_length_total,clause_count,avg_parse_depth,max_parse_depth,q1_type,q2_type,qc_type,p1_negations,p2_negations,c_negations,total_negations,lexical_overlap,entity_freq_p1,entity_freq_c,semantic_similarity,raw_text
0,1,21,0,4.0,5,1,1,2,0,0,1,1,0.16666666666666666,5,2,0.7550788,Every triangle is a polygon. All shapes that are squares are polygons. Nothing that is a square is also a triangle.
0,0,17,0,3.3333333333333335,4,2,2,3,1,1,1,3,0.3333333333333333,6,2,0.7048394,There are no fish which are mammals. No lions are considered fish. Some lions are not mammals.
0,1,22,0,3.6666666666666665,5,2,1,3,0,0,1,1,0.0,4,4,0.70545655,Every single rhino is a mammal. Every single lion is a mammal. It is the case that some lions are not rhinos.
1,1,25,1,4.0,5,1,2,3,0,1,1,2,0.0,3,7,0.74053437,"Anything that is a song is also a composition. No composition is an animal. Thus, we can validly conclude that some animals are not songs."
1,0,32,0,4.0,4,2,1,3,1,0,1,2,0.15384615384615385,10,5,0.635283,The class of birds and the class of cars do not overlap. The entire set of cars is composed of sparrows. It is a logical consequence that some sparrows are not birds.
0,0,29,0,4.333333333333333,5,1,3,3,0,0,0,0,0.3,9,4,0.68507135,The group of even numbers and the group of animals are mutually exclusive. Any animal is also an odd number. There are some odd numbers that are even numbers.
1,1,26,0,4.666666666666667,5,1,3,3,0,0,0,0,0.1,6,5,0.76926005,Every single creature that is a canine is a mammal. A portion of canines are dogs. It is therefore the case that some dogs are mammals.
0,1,25,1,4.333333333333333,5,2,2,2,1,1,1,3,0.3333333333333333,5,3,0.7729074,"Nothing that is a stone is a meat. It is also the case that no fruit is a meat. Therefore, no fruit is a stone."
1,0,31,1,5.0,6,3,1,3,1,0,1,2,0.06666666666666667,10,6,0.6955893,"There exist some things which are birds that are not animals. Every single thing that is a bird is a mammal. From this, it follows that some mammals are not animals."
0,1,16,1,3.0,3,1,3,1,0,0,0,0,0.14285714285714285,4,4,0.88034356,"Every dog is a canine. Some canines are terriers. Consequently, every single terrier is a dog."
1,1,18,2,3.3333333333333335,4,2,3,2,1,0,1,2,0.2857142857142857,5,4,0.7064293,"Houses are never schools. A few schools are, in fact, buildings. There exist buildings that are not houses."
0,1,25,1,4.0,5,1,1,2,0,0,1,1,0.2857142857142857,3,6,0.6762454,"Anything that is an elephant is a mammal. Every whale is also a mammal. From this, it is concluded that no whale is an elephant."
0,1,24,0,5.0,6,1,3,3,0,0,1,1,0.16666666666666666,5,2,0.73065245,Anything that is a vegetable is a plant. There is a subset of plants that are fruits. A number of vegetables are not fruits.
1,1,27,0,4.333333333333333,5,1,2,3,0,1,0,1,0.45454545454545453,10,6,0.8721144,Every sport requires physical activity. There is no such thing as soccer that isn't a sport. At least some soccer is a thing that requires physical activity.
1,0,26,0,3.6666666666666665,4,1,1,2,0,0,1,1,0.3333333333333333,7,5,0.7488364,Every single liquid is a fluid. It is impossible for any water to be a fluid. It can be concluded that no water is a liquid.
0,0,21,1,4.333333333333333,5,3,2,3,0,1,0,1,0.3333333333333333,4,4,0.7360315,"A few of the buildings are houses. There are no houses that are cars. As a result, some cars are buildings."
1,0,26,0,4.333333333333333,5,1,3,3,0,0,0,0,0.3,8,5,0.82877725,Any structure which is a house is made of chocolate. There are some buildings which are houses. This means that some buildings are made of chocolate.
0,0,23,1,4.333333333333333,5,1,2,3,0,1,0,1,0.1,5,6,0.6211935,"Anything which is a bird is an animal. No birds are rocks. Therefore, It is possible to infer that some rocks are animals."
0,0,24,3,4.0,5,1,3,1,0,0,0,0,0.2,7,5,0.49358785,"Anything that is a fruit is a food that contains seeds. Some foods are, without a doubt, fruits. Therefore, every single food contains rocks."
0,0,22,0,4.0,5,1,1,3,0,0,0,0,0.0,4,4,0.7500667,Every single dog is an animal. Anything that is a cat is an animal. It follows that a few cats are dogs.
0,1,23,0,3.6666666666666665,4,1,1,1,0,0,0,0,0.0,6,4,0.75070095,Every single apple is a food. It is also true that every apple is a fruit. This means that all fruits are foods.
0,1,27,1,4.666666666666667,5,2,3,3,1,1,1,3,0.125,5,4,0.825793,"Anything that is a stone is not a berry. Of the items that are fruits, some are not berries. It follows that some fruits are not stones."
0,0,20,0,3.3333333333333335,4,1,1,1,0,0,0,0,0.1111111111111111,5,5,0.6675145,Every single dog is a cloud. All animals are clouds. It must be true that every animal is a dog.
0,0,25,0,4.0,5,1,3,3,0,0,1,1,0.3,9,4,0.71263415,Every single dog is a mammal. A portion of mammals can be classified as creatures that bark. Some creatures that can bark are not dogs.
0,0,27,0,4.0,5,1,2,2,0,1,1,2,0.3333333333333333,6,6,0.69902706,Every sky is a blue thing. There is not a single car that is a sky. It can be concluded that no car is a blue thing.
1,1,20,1,3.3333333333333335,4,3,1,3,0,0,0,0,0.1,4,7,0.83955806,"Some penguins are birds. Every bird is an animal. As such, it is necessarily true that some animals are penguins."
0,0,24,0,4.0,5,1,1,2,0,1,1,2,0.42857142857142855,6,4,0.6472381,Every single liquid is solid. It is not true that any rock is a liquid. It is the case that no rock is solid.
1,0,31,0,5.666666666666667,7,2,1,3,1,0,1,2,0.2,8,4,0.6868853,There is no celestial body that is a thing in the sky. All planets are things in the sky. The implication is that a number of planets are not celestial bodies.
0,0,30,1,4.333333333333333,5,2,2,3,1,1,1,3,0.16666666666666666,6,8,0.8433535,"It is the case that no fruits are vegetables. It is also true that no apples are fruits. From these statements, one can conclude that some apples are not vegetables."
1,0,20,1,3.3333333333333335,4,1,1,1,0,0,0,0,0.125,4,5,0.7075828,"Every single book is a planet. Every single book is furniture. Therefore, there are pieces of furniture that are planets."
0,0,24,0,4.333333333333333,5,1,1,3,0,0,0,0,0.2857142857142857,4,5,0.7742332,Every single cat is an animal. Everything that is a dog is an animal. There is at least one dog that is a cat.
1,1,28,0,4.666666666666667,5,1,1,1,0,0,0,0,0.09090909090909091,7,5,0.7219659,Every single ocean is a body of water. Any area that is a sea is part of an ocean. This means that all seas are bodies of water.
0,0,20,0,4.0,5,1,1,1,0,0,0,0,0.3333333333333333,4,4,0.8429297,Every single plant is food. Everything that is a fruit is food. It follows that every fruit is a plant.
1,1,36,0,6.333333333333333,8,2,3,3,1,0,1,2,0.3333333333333333,9,7,0.78410566,Any animal that is a land animal is not a whale. Some whales are considered animals that live in the ocean. It is the case that some animals living in the ocean are not land animals.
0,0,27,0,4.333333333333333,6,2,3,3,1,0,0,1,0.1111111111111111,6,4,0.8253492,Every single vegetable is not a fruit. A portion of the things that are croissants are fruits. The result of this is that some croissants are vegetables.
1,1,19,1,4.0,5,3,1,3,0,0,0,0,0.14285714285714285,4,4,0.8686105,"A few of the insects are beetles. Every beetle is an arthropod. As a result, some arthropods are insects."
0,0,23,0,3.6666666666666665,4,1,1,1,0,0,0,0,0.0,6,4,0.60362124,Every single human is a cloud. It is also true that every mammal is a cloud. This proves that all mammals are humans.
0,1,19,0,4.0,4,2,3,3,1,0,0,1,0.2857142857142857,5,4,0.754592,There are no dogs who are cats. A few dogs are pets. This implies that some pets are cats.
1,0,17,1,3.0,3,3,1,3,0,0,0,0,0.25,6,4,0.7882935,"Some chairs are people. Every single person is a living being. Consequently, some living beings are chairs."
1,0,22,0,3.6666666666666665,5,2,2,2,0,1,1,2,0.2857142857142857,4,5,0.66321695,Every single novel is a planet. No planet is a book. It is a necessary conclusion that no book is a novel.
1,1,34,1,5.666666666666667,7,2,1,3,2,0,0,2,0.16666666666666666,9,5,0.73268276,"There is nothing that is a planet that is not also a celestial body. It is the case that every celestial body is an object in space. Therefore, some objects in space are planets."
0,0,26,0,4.666666666666667,6,1,3,3,0,1,1,2,0.5555555555555556,6,8,0.8217899,All fish are animals that live in water. Some sharks are not fish. We can infer that some sharks are not animals that live in water.
1,1,24,0,4.333333333333333,5,1,1,1,0,0,0,0,0.25,6,4,0.75689995,Every single dog belongs to the canine family. Anything that is a chihuahua is a dog. This means that every chihuahua is a canine.
0,1,24,1,3.3333333333333335,4,1,1,3,0,0,1,1,0.0,5,5,0.6088611,"Every single cat is a living creature. Every single dog is a living creature. As such, there are some dogs that are not cats."
1,0,25,2,4.0,5,1,1,3,0,0,0,0,0.125,5,4,0.8910959,"Every fish is a creature that is an amphibian. Without exception, all sharks are fish. Therefore, it is certain that every shark is an amphibian."
1,1,26,0,4.333333333333333,5,2,3,3,1,0,1,2,0.08333333333333333,9,4,0.73431945,Nothing that is a car is a motorcycle. A few things called vehicles are identified as being cars. This proves that some vehicles are not motorcycles.
0,0,26,0,4.333333333333333,5,2,1,3,1,1,0,2,0.2222222222222222,7,4,0.7447956,There are no numbers that are tables. It is not true that any table is a couch. It is the case that some couches are numbers.
1,0,30,0,5.333333333333333,6,2,3,3,1,0,1,2,0.125,5,4,0.6852153,Anything that is a vegetable is not a plant. A portion of the things that are vegetables are also carrots. The conclusion that some carrots are not plants is inescapable.
1,0,23,2,3.3333333333333335,4,1,3,3,0,1,1,2,0.1,6,5,0.7878128,"Every single bird is a fish. Some penguins, it is known, are not fish. This necessarily implies that some penguins are not birds."
1,1,31,0,4.333333333333333,5,2,1,3,1,0,1,2,0.07142857142857142,10,5,0.6676091,Not a single object that is a car is a boat. A group of cars can be described as vehicles. It is a logical consequence that some vehicles are not boats.
1,0,22,1,4.0,5,1,1,3,0,0,0,0,0.2222222222222222,6,5,0.778223,"A group of numbers are planets. Every planet is a celestial body. As a result, a portion of celestial bodies are numbers."
0,0,23,1,4.0,5,3,2,1,0,1,0,1,0.18181818181818182,10,3,0.63898563,"There are some mammals which live on land. It is the case that no fish lives on land. Consequently, all fish are mammals."
1,0,19,1,3.6666666666666665,5,3,1,3,0,0,0,0,0.125,6,3,0.779935,"Some liquids are cats. Every single thing that is a cat is a mammal. Therefore, some mammals are liquids."
1,0,24,0,4.0,5,1,3,3,0,1,1,2,0.1,6,5,0.6766184,Every computer is a plant. There exist some laptops that are not plants. It must be the case that some laptops are not computers.
1,1,28,0,4.333333333333333,5,1,2,3,0,1,1,2,0.2,7,5,0.80336744,Everything that is a spoon is a piece of cutlery. No giraffes can be considered pieces of cutlery. It can be said that some giraffes are not spoons.
1,1,18,1,3.3333333333333335,4,3,1,3,0,0,0,0,0.125,6,3,0.7447801,"There are some mammals that are primates. Every single primate is an animal. Consequently, some animals are mammals."
0,0,22,0,3.3333333333333335,4,1,2,2,0,1,1,2,0.2222222222222222,8,3,0.72915673,Every single mammal is a living thing. The set of animals contains no living things. Not a single mammal is an animal.
0,1,21,0,4.0,4,2,2,3,1,1,0,2,0.2857142857142857,5,4,0.6389121,There are no cats which are fish. There are no fish which are animals. It follows that some animals are cats.
0,1,17,0,3.3333333333333335,4,2,2,3,1,1,1,3,0.16666666666666666,5,2,0.6379598,There are no fish that are mammals. No cats are considered fish. Some felines are not mammals.
0,0,25,0,4.0,5,1,2,1,0,1,0,1,0.3,10,3,0.78207725,The set of honest people and the set of liars are mutually exclusive. There are no politicians who are liars. All politicians are honest people.
1,0,29,0,4.333333333333333,5,2,1,3,1,0,1,2,0.2,7,5,0.58247924,There are no animals that are flying vehicles and are also canines. All flying vehicles are dogs. It is necessarily true that a portion of dogs is not canines.
0,0,22,2,4.0,4,2,2,3,1,1,0,2,0.1111111111111111,5,5,0.7813249,"There are no squares which are round. There are no circles which are squares. It follows, then, that some circles are square."
0,1,22,1,3.6666666666666665,5,1,3,1,0,0,0,0,0.1111111111111111,5,5,0.7643772,"Every item that is a mammal is an animal. Some lions are mammals. Therefore, all lions can be said to be animals."
0,0,19,0,3.6666666666666665,4,2,2,2,1,1,1,3,0.5,5,4,0.75191736,It is true that no numbers are waves. No sounds are numbers. It follows that no sounds are waves.
0,1,34,0,5.333333333333333,7,2,1,3,1,0,0,1,0.06666666666666667,10,6,0.5527574,There are no cars that can be called boats. It is also true that every car is a type of vehicle. This has led to the conclusion that a portion of vehicles are cars.
0,0,19,0,3.6666666666666665,4,1,3,2,0,0,1,1,0.1,7,4,0.5812953,Every single cat is an animal. There are some fish which are cats. Fish are in no way animals.
0,1,37,0,5.666666666666667,7,1,2,1,0,1,0,1,0.26666666666666666,9,10,0.7405335,It is true that everything which is a bird is a winged creature. There are no insects which are birds. A conclusion that can be drawn from this is that there are insects which are winged creatures.
0,0,23,0,4.0,5,1,1,1,0,0,0,0,0.0,4,6,0.74144125,Anything that is an apple is a cloud. Every single apple is a fruit. It follows from this that all fruits are clouds.
1,0,31,0,5.333333333333333,7,2,3,3,1,0,1,2,0.1,6,5,0.6991676,Nothing that is a pet animal is also a feline. Some cats happen to be pet animals. This leads to the conclusion that a certain number of cats are not felines.
1,1,33,0,5.666666666666667,6,1,2,2,0,1,1,2,0.06666666666666667,10,6,0.74103224,All people who are doctors are those who have medical training. There are no people with medical training who are teachers. This means that no one who is a teacher is a doctor.
1,1,28,0,4.666666666666667,5,2,1,3,1,0,0,1,0.09090909090909091,7,5,0.6213154,There are no mammals that are birds. Every single thing that is a mammal is an animal. It is the case that some animals fail to be birds.
1,1,23,1,4.333333333333333,7,3,1,3,0,0,0,0,0.1,7,4,0.7373112,"Some of the felines in the world are lions. Every single feline is a mammal. Consequently, some mammals are found to be lions."
1,1,34,0,4.333333333333333,5,2,3,1,1,0,1,2,0.23076923076923078,10,6,0.7893518,Absolutely no primary color is also a secondary color. Some things which are visible colors are classified as primary colors. It is thus the case that not every visible color is a secondary color.
